location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,new_tests_smoothed_per_thousand,new_vaccinations_smoothed_per_million,hospital_beds_per_thousand
Croatia,2020-09-03,66.57,0.595,0.0,65.905,,,0.686,0.0,5.54
Croatia,2020-09-04,65.765,0.525,0.0,69.335,,,0.756,0.0,5.54
Croatia,2020-09-05,65.73,0.49,0.0,69.825,,,0.775,0.0,5.54
Croatia,2020-09-06,64.435,0.49,0.0,72.52,,57.662,0.865,0.0,5.54
Croatia,2020-09-07,63.42,0.525,0.0,75.215,,,0.872,0.0,5.54
Croatia,2020-09-08,65.485,0.56,0.0,74.235,,,0.901,0.0,5.54
Croatia,2020-09-09,66.535,0.525,0.0,73.255,,,0.903,0.0,5.54
Croatia,2020-09-10,63.805,0.49,0.0,78.4,,,0.89,0.0,5.54
Croatia,2020-09-11,58.765,0.56,0.0,80.115,,,0.941,0.0,5.54
Croatia,2020-09-12,57.015,0.735,0.0,76.685,,,1.003,0.0,5.54
Croatia,2020-09-13,54.915,0.91,0.0,75.705,,53.965,1.066,0.0,5.54
Croatia,2020-09-14,53.095,0.91,0.0,75.95,,,1.115,0.0,5.54
Croatia,2020-09-15,51.24,0.945,0.0,73.255,,,1.177,0.0,5.54
Croatia,2020-09-16,49.105,1.05,0.0,71.785,,,1.253,0.0,5.54
Croatia,2020-09-17,47.67,1.05,0.0,73.5,,,1.317,0.0,5.54
Croatia,2020-09-18,49.21,1.155,0.0,68.6,,,1.338,0.0,5.54
Croatia,2020-09-19,47.495,0.91,0.0,70.56,,,1.329,0.0,5.54
Croatia,2020-09-20,48.615,0.84,0.0,68.845,,42.137,1.296,0.0,5.54
Croatia,2020-09-21,48.79,0.91,0.0,72.765,,,1.299,0.0,5.54
Croatia,2020-09-22,48.545,0.875,0.0,68.11,,,1.285,0.0,5.54
Croatia,2020-09-23,45.885,0.735,0.0,68.11,,,1.286,0.0,5.54
Croatia,2020-09-24,45.255,0.805,0.0,65.17,,,1.265,0.0,5.54
Croatia,2020-09-25,44.87,0.77,0.0,66.885,,,1.24,0.0,5.54
Croatia,2020-09-26,44.87,0.875,0.0,66.395,,,1.209,0.0,5.54
Croatia,2020-09-27,44.625,0.84,0.0,68.6,,50.515,1.194,0.0,5.54
Croatia,2020-09-28,43.855,0.665,0.0,71.295,,,1.185,0.0,5.54
Croatia,2020-09-29,43.54,0.7,0.0,67.13,,,1.162,0.0,5.54
Croatia,2020-09-30,43.855,0.805,0.0,70.56,,,1.169,0.0,5.54
Croatia,2020-10-01,43.925,0.805,0.0,72.765,,,1.168,0.0,5.54
Croatia,2020-10-02,47.775,0.875,0.0,70.07,,,1.146,0.0,5.54
Croatia,2020-10-03,48.79,0.84,0.0,70.805,,,1.143,0.0,5.54
Croatia,2020-10-04,51.17,0.91,0.0,72.52,,57.169,1.162,0.0,5.54
Croatia,2020-10-05,54.32,0.98,0.0,79.87,,,1.134,0.0,5.54
Croatia,2020-10-06,59.64,1.015,0.0,81.83,,,1.146,0.0,5.54
Croatia,2020-10-07,64.89,1.015,0.0,84.279,,,1.103,0.0,5.54
Croatia,2020-10-08,75.67,0.91,0.0,88.444,,,1.125,0.0,5.54
Croatia,2020-10-09,80.01,0.77,0.0,94.324,,,1.111,0.0,5.54
Croatia,2020-10-10,88.584,0.84,0.0,93.589,,,1.115,0.0,5.54
Croatia,2020-10-11,97.334,0.91,0.0,94.079,,83.535,1.132,0.0,5.54
Croatia,2020-10-12,98.839,0.945,0.0,98.979,,,1.14,0.0,5.54
Croatia,2020-10-13,101.814,0.91,0.0,103.879,,,1.155,0.0,5.54
Croatia,2020-10-14,115.289,0.875,0.0,108.044,,,1.193,0.0,5.54
Croatia,2020-10-15,124.074,1.19,0.0,107.554,,,1.22,0.0,5.54
Croatia,2020-10-16,147.664,1.12,0.0,123.724,,,1.264,0.0,5.54
Croatia,2020-10-17,169.014,1.33,0.0,129.849,,,1.348,0.0,5.54
Croatia,2020-10-18,179.899,1.365,0.0,134.259,,128.876,1.347,0.0,5.54
Croatia,2020-10-19,187.319,1.645,0.0,139.894,,,1.388,0.0,5.54
Croatia,2020-10-20,205.449,1.82,0.0,140.629,,,1.41,0.0,5.54
Croatia,2020-10-21,229.109,2.065,0.0,152.389,,,1.473,0.0,5.54
Croatia,2020-10-22,256.058,2.17,0.0,161.944,,,1.479,0.0,5.54
Croatia,2020-10-23,281.818,2.38,0.0,175.419,,,1.536,0.0,5.54
Croatia,2020-10-24,321.928,2.59,0.0,179.094,,,1.575,0.0,5.54
Croatia,2020-10-25,377.998,2.59,0.0,202.124,,202.308,1.7,0.0,5.54
Croatia,2020-10-26,393.223,2.73,0.0,211.679,,,1.712,0.0,5.54
Croatia,2020-10-27,411.528,3.08,0.0,219.764,,,1.792,0.0,5.54
Croatia,2020-10-28,444.917,3.5,0.0,228.339,,,1.804,0.0,5.54
Croatia,2020-10-29,487.372,3.675,0.0,241.324,,,1.902,0.0,5.54
Croatia,2020-10-30,519.047,4.13,0.0,251.613,,,1.971,0.0,5.54
Croatia,2020-10-31,537.492,4.095,0.0,257.003,,,1.994,0.0,5.54
Croatia,2020-11-01,529.022,4.375,0.0,268.763,,267.116,1.977,0.0,5.54
Croatia,2020-11-02,540.817,4.97,0.0,276.113,,,2.017,0.0,5.54
Croatia,2020-11-03,541.307,5.53,0.0,292.038,,,1.976,0.0,5.54
Croatia,2020-11-04,544.877,5.635,0.0,299.143,,,1.997,0.0,5.54
Croatia,2020-11-05,547.397,6.02,0.0,313.108,,,1.97,0.0,5.54
Croatia,2020-11-06,551.527,6.51,0.0,320.213,,,1.971,0.0,5.54
Croatia,2020-11-07,538.577,7.21,0.0,325.848,,,1.967,0.0,5.54
Croatia,2020-11-08,551.317,8.12,0.0,342.018,,320.342,1.994,0.0,5.54
Croatia,2020-11-09,564.057,8.33,0.0,355.493,,,2.013,0.0,5.54
Croatia,2020-11-10,565.457,8.295,0.0,370.683,,,2.041,0.0,5.54
Croatia,2020-11-11,569.552,8.365,0.0,378.523,,,2.057,0.0,5.54
Croatia,2020-11-12,577.742,8.47,0.0,391.508,,,2.101,0.0,5.54
Croatia,2020-11-13,583.552,8.785,0.0,396.898,,,2.105,0.0,5.54
Croatia,2020-11-14,599.896,8.89,0.0,405.473,,,2.14,0.0,5.54
Croatia,2020-11-15,593.561,8.925,0.0,418.948,,373.321,2.118,0.0,5.54
Croatia,2020-11-16,586.002,8.75,0.0,444.917,,,2.09,0.0,5.54
Croatia,2020-11-17,602.731,8.68,0.0,447.612,,,2.071,0.0,5.54
Croatia,2020-11-18,625.621,9.03,0.0,460.107,,,2.051,0.0,5.54
Croatia,2020-11-19,628.491,9.625,0.0,476.277,,,2.003,0.0,5.54
Croatia,2020-11-20,625.061,10.115,0.0,488.037,,,1.964,0.0,5.54
Croatia,2020-11-21,649.806,10.43,0.0,485.342,,,1.974,0.0,5.54
Croatia,2020-11-22,682.916,10.64,0.0,497.592,,395.992,2.01,0.0,5.54
Croatia,2020-11-23,706.016,11.06,0.0,504.697,,,2.055,0.0,5.54
Croatia,2020-11-24,719.246,11.62,0.0,512.782,,,2.114,0.0,5.54
Croatia,2020-11-25,731.566,12.25,0.0,523.317,,,2.151,0.0,5.54
Croatia,2020-11-26,761.14,12.32,0.0,531.892,,,2.246,0.0,5.54
Croatia,2020-11-27,800.41,12.005,0.0,548.797,,,2.343,0.0,5.54
Croatia,2020-11-28,814.9,12.285,0.0,544.142,,,2.392,0.0,5.54
Croatia,2020-11-29,801.285,12.565,0.0,556.882,,444.289,2.357,0.0,5.54
Croatia,2020-11-30,796.28,13.58,0.0,577.707,,,2.318,0.0,5.54
Croatia,2020-12-01,816.475,14.56,0.0,575.992,,,2.344,0.0,5.54
Croatia,2020-12-02,814.235,14.525,0.0,589.956,,,2.34,0.0,5.54
Croatia,2020-12-03,832.61,14.42,0.0,612.741,,,2.328,0.0,5.54
Croatia,2020-12-04,828.235,15.12,0.0,619.111,,,2.312,0.0,5.54
Croatia,2020-12-05,831.63,15.645,0.0,615.926,,,2.29,0.0,5.54
Croatia,2020-12-06,830.93,16.17,0.0,623.031,,540.146,2.33,0.0,5.54
Croatia,2020-12-07,832.89,15.645,0.0,644.101,,,2.341,0.0,5.54
Croatia,2020-12-08,822.845,15.295,0.0,651.696,,,2.31,0.0,5.54
Croatia,2020-12-09,857.18,15.785,0.0,662.231,,,2.399,0.0,5.54
Croatia,2020-12-10,860.19,15.96,0.0,674.726,,,2.431,0.0,5.54
Croatia,2020-12-11,875.625,15.82,0.0,686.486,,,2.468,0.0,5.54
Croatia,2020-12-12,877.41,16.1,0.0,684.036,,,2.484,0.0,5.54
Croatia,2020-12-13,893.65,16.31,0.0,701.676,,575.137,2.499,0.0,5.54
Croatia,2020-12-14,879.16,16.52,0.0,699.961,,,2.514,0.0,5.54
Croatia,2020-12-15,870.305,16.8,0.0,709.761,,,2.513,0.0,5.54
Croatia,2020-12-16,828.55,17.605,0.0,712.211,,,2.471,0.0,5.54
Croatia,2020-12-17,803.98,18.725,0.0,721.031,,,2.478,0.0,5.54
Croatia,2020-12-18,764.64,18.865,0.0,714.906,,,2.449,0.0,5.54
Croatia,2020-12-19,716.236,18.865,0.0,703.881,,,2.338,0.0,5.54
Croatia,2020-12-20,667.656,18.795,0.0,729.116,,533.985,2.275,0.0,5.54
Croatia,2020-12-21,642.946,19.32,0.0,724.216,,,2.35,0.0,5.54
Croatia,2020-12-22,616.171,19.25,0.0,709.271,,,2.362,0.0,5.54
Croatia,2020-12-23,596.431,18.34,0.0,696.531,,,2.32,0.0,5.54
Croatia,2020-12-24,537.457,17.815,0.0,673.501,,,2.182,0.0,5.54
Croatia,2020-12-25,480.442,18.375,0.0,652.186,,,2.018,0.0,5.54
Croatia,2020-12-26,396.373,17.92,0.0,652.676,,,1.797,0.0,5.54
Croatia,2020-12-27,348.878,17.29,0.0,659.291,,415.212,1.646,0.0,5.54
Croatia,2020-12-28,333.128,16.87,0.0,666.396,,,1.46,0.0,5.54
Croatia,2020-12-29,324.553,16.345,0.0,650.226,,,1.401,0.0,5.54
Croatia,2020-12-30,292.598,16.31,0.0,638.956,,,1.266,0.0,5.54
Croatia,2020-12-31,298.128,15.96,0.0,618.376,,,1.269,271.0,5.54
Croatia,2021-01-01,281.573,14.455,0.0,607.106,,,1.25,271.0,5.54
Croatia,2021-01-02,278.248,14.105,0.0,597.061,,,1.253,271.0,5.54
Croatia,2021-01-03,280.978,14.035,0.0,600.981,,374.554,1.323,271.0,5.54
Croatia,2021-01-04,282.553,13.545,0.0,600.981,,,1.335,254.0,5.54
Croatia,2021-01-05,272.788,13.44,0.0,585.547,,,1.307,242.0,5.54
Croatia,2021-01-06,274.398,12.705,0.0,554.677,,,1.433,327.0,5.54
Croatia,2021-01-07,210.384,12.11,0.0,559.577,,,1.263,407.0,5.54
Croatia,2021-01-08,207.864,12.005,0.0,551.492,,,1.302,522.0,5.54
Croatia,2021-01-09,247.974,11.41,0.0,510.577,,,1.543,659.0,5.54
Croatia,2021-01-10,246.224,10.36,0.0,522.092,,296.439,1.599,660.0,5.54
Croatia,2021-01-11,241.639,9.695,0.0,524.297,,,1.604,673.0,5.54
Croatia,2021-01-12,230.719,9.345,0.0,501.757,,,1.621,686.0,5.54
Croatia,2021-01-13,204.084,8.715,0.0,488.282,,,1.544,607.0,5.54
Croatia,2021-01-14,218.714,8.785,0.0,470.642,,,1.657,609.0,5.54
Croatia,2021-01-15,205.309,8.61,0.0,454.472,,,1.608,579.0,5.54
Croatia,2021-01-16,182.979,8.61,0.0,431.197,,,1.515,557.0,5.54
Croatia,2021-01-17,173.634,8.68,0.0,431.442,,239.517,1.426,615.0,5.54
Croatia,2021-01-18,171.674,8.82,0.0,426.787,,,1.399,673.0,5.54
Croatia,2021-01-19,163.309,8.33,0.0,419.682,,,1.371,731.0,5.54
Croatia,2021-01-20,155.154,8.365,0.0,392.733,,,1.348,816.0,5.54
Croatia,2021-01-21,148.014,7.735,0.0,382.688,,,1.309,819.0,5.54
Croatia,2021-01-22,145.494,7.7,0.0,371.908,,,1.293,820.0,5.54
Croatia,2021-01-23,139.754,7.385,0.0,359.658,,,1.254,725.0,5.54
Croatia,2021-01-24,138.809,7.385,0.0,361.128,,202.062,1.243,686.0,5.54
Croatia,2021-01-25,137.409,7.14,0.0,363.823,,,1.245,647.0,5.54
Croatia,2021-01-26,134.889,6.93,0.0,365.293,,,1.243,637.0,5.54
Croatia,2021-01-27,133.314,7.07,0.0,338.343,,,1.247,600.0,5.54
Croatia,2021-01-28,127.819,7.175,0.0,324.868,,,1.256,563.0,5.54
Croatia,2021-01-29,124.949,7.07,0.0,315.068,,,1.261,527.0,5.54
Croatia,2021-01-30,123.269,6.965,0.0,306.003,,,1.273,514.0,5.54
Croatia,2021-01-31,122.709,7.0,0.0,312.373,,176.188,1.298,501.0,5.54
Croatia,2021-02-01,121.309,6.825,0.0,315.558,,,1.279,488.0,5.54
Croatia,2021-02-02,119.174,6.615,0.0,308.208,,,1.284,470.0,5.54
Croatia,2021-02-03,114.729,6.125,0.0,299.388,,,1.279,453.0,5.54
Croatia,2021-02-04,111.124,5.705,0.0,293.018,,,1.268,630.0,5.54
Croatia,2021-02-05,110.704,5.25,0.0,294.733,,,1.292,589.0,5.54
Croatia,2021-02-06,106.259,5.11,0.0,280.033,,,1.262,591.0,5.54
Croatia,2021-02-07,104.159,4.97,0.0,279.788,,159.185,1.237,592.0,5.54
Croatia,2021-02-08,103.354,5.04,0.0,278.563,,,1.323,593.0,5.54
Croatia,2021-02-09,99.714,5.355,0.0,265.088,,,1.335,570.0,5.54
Croatia,2021-02-10,94.359,5.25,0.0,258.473,,,1.323,685.0,5.54
Croatia,2021-02-11,89.459,5.495,0.0,252.103,,,1.358,604.0,5.54
Croatia,2021-02-12,83.23,5.6,0.0,246.714,,,1.331,626.0,5.54
Croatia,2021-02-13,81.655,5.425,0.0,233.974,,,1.361,648.0,5.54
Croatia,2021-02-14,78.925,5.215,0.0,231.034,,115.077,1.391,669.0,5.54
Croatia,2021-02-15,78.82,4.935,0.0,232.994,,,1.313,691.0,5.54
Croatia,2021-02-16,78.505,4.655,0.0,227.114,,,1.313,896.0,5.54
Croatia,2021-02-17,75.88,4.795,0.0,216.579,,,1.336,963.0,5.54
Croatia,2021-02-18,75.495,4.76,0.0,203.104,,,1.315,1031.0,5.54
Croatia,2021-02-19,76.09,4.375,0.0,195.509,,,1.317,1172.0,5.54
Croatia,2021-02-20,77.91,4.235,0.0,191.589,,,1.33,1312.0,5.54
Croatia,2021-02-21,80.08,3.885,0.0,193.304,,114.83,1.339,1453.0,5.54
Croatia,2021-02-22,80.22,3.85,0.0,194.039,,,1.343,1594.0,5.54
Croatia,2021-02-23,82.635,3.675,0.0,192.569,,,1.35,1655.0,5.54
Croatia,2021-02-24,89.144,3.57,0.0,193.794,,,1.364,1717.0,5.54
Croatia,2021-02-25,95.409,3.15,0.0,193.549,,,1.377,1822.0,5.54
Croatia,2021-02-26,99.504,3.36,0.0,191.099,,,1.38,1777.0,5.54
Croatia,2021-02-27,102.619,3.185,0.0,186.199,,,1.395,1732.0,5.54
Croatia,2021-02-28,105.979,3.395,0.0,186.689,,114.337,1.407,1687.0,5.54
Croatia,2021-03-01,106.644,3.08,0.0,193.794,,,1.409,1642.0,5.54
Croatia,2021-03-02,108.429,3.01,0.0,188.649,,,1.422,1666.0,5.54
Croatia,2021-03-03,110.494,2.73,0.0,185.709,,,1.405,1690.0,5.54
Croatia,2021-03-04,114.799,2.625,0.0,181.299,,,1.424,1671.0,5.54
Croatia,2021-03-05,117.774,2.345,0.0,182.279,,,1.436,1709.0,5.54
Croatia,2021-03-06,122.604,2.59,0.0,180.809,,,1.431,1748.0,5.54
Croatia,2021-03-07,123.934,2.24,0.0,187.914,,127.644,1.439,1787.0,5.54
Croatia,2021-03-08,124.039,2.52,0.0,197.224,,,1.573,1825.0,5.54
Croatia,2021-03-09,127.434,2.555,0.0,192.324,,,1.533,1800.0,5.54
Croatia,2021-03-10,134.959,2.45,0.0,197.714,,,1.492,1776.0,5.54
Croatia,2021-03-11,138.809,2.485,0.0,198.694,,,1.462,1751.0,5.54
Croatia,2021-03-12,146.964,2.695,0.0,198.694,,,1.486,1860.0,5.54
Croatia,2021-03-13,152.739,2.975,0.0,197.224,,,1.457,1978.0,5.54
Croatia,2021-03-14,158.584,3.045,0.0,209.474,,149.329,1.42,2095.0,5.54
Croatia,2021-03-15,159.809,2.66,0.0,214.129,,,1.381,2213.0,5.54
Croatia,2021-03-16,166.809,2.66,0.0,210.209,,,1.432,2220.0,5.54
Croatia,2021-03-17,183.714,2.94,0.0,217.804,,,1.482,2229.0,5.54
Croatia,2021-03-18,198.414,3.185,0.0,219.029,,,1.532,2236.0,5.54
Croatia,2021-03-19,208.529,3.36,0.0,224.909,,,1.582,2244.0,5.54
Croatia,2021-03-20,221.234,2.905,0.0,228.094,,,1.594,2222.0,5.54
Croatia,2021-03-21,230.789,3.36,0.0,240.589,,174.71,1.605,2200.0,5.54
Croatia,2021-03-22,231.524,3.535,0.0,253.083,,,1.617,2178.0,5.54
Croatia,2021-03-23,240.799,3.885,0.0,252.103,,,1.655,2085.0,5.54
Croatia,2021-03-24,256.408,4.165,0.0,254.308,,,1.693,1993.0,5.54
Croatia,2021-03-25,273.068,3.92,0.0,262.393,,,1.731,1900.0,5.54
Croatia,2021-03-26,297.218,3.885,0.0,271.213,,,1.747,1808.0,5.54
Croatia,2021-03-27,318.358,4.165,0.0,281.258,,,1.85,1749.0,5.54
Croatia,2021-03-28,335.403,4.2,0.0,294.243,,230.646,1.929,1689.0,5.54
Croatia,2021-03-29,340.653,4.375,0.0,305.513,,,1.842,1929.0,5.54
Croatia,2021-03-30,359.238,4.2,0.0,315.803,,,1.857,2238.0,5.54
Croatia,2021-03-31,384.858,4.165,0.0,327.563,,,1.927,2548.0,5.54
Croatia,2021-04-01,411.073,4.515,0.0,340.548,,,1.956,3087.0,5.54
Croatia,2021-04-02,430.672,4.97,0.0,358.678,,,1.981,3513.0,5.54
Croatia,2021-04-03,446.212,5.355,0.0,359.903,,,1.957,3401.0,5.54
Croatia,2021-04-04,448.137,5.775,0.0,370.193,,309.253,1.931,3289.0,5.54
Croatia,2021-04-05,442.467,6.02,0.0,395.918,,,1.872,2787.0,5.54
Croatia,2021-04-06,416.148,6.475,0.0,419.682,,,1.776,2285.0,5.54
Croatia,2021-04-07,382.058,7.07,0.0,428.747,,,1.736,1992.0,5.54
Croatia,2021-04-08,409.883,7.63,0.0,430.217,,,1.797,1576.0,5.54
Croatia,2021-04-09,418.178,8.365,0.0,433.157,,,1.807,1703.0,5.54
Croatia,2021-04-10,428.712,8.54,0.0,440.017,,,1.895,2212.0,5.54
Croatia,2021-04-11,437.147,8.75,0.0,458.147,,373.321,1.981,2233.0,5.54
Croatia,2021-04-12,447.087,8.75,0.0,478.482,,,2.053,2449.0,5.54
Croatia,2021-04-13,489.122,8.575,0.0,477.257,,,2.189,2765.0,5.54
Croatia,2021-04-14,539.872,8.75,0.0,478.972,,,2.243,2944.0,5.54
Croatia,2021-04-15,529.722,8.995,0.0,487.057,,,2.203,3514.0,5.54
Croatia,2021-04-16,533.187,8.785,0.0,490.732,,,2.24,3712.0,5.54
Croatia,2021-04-17,536.407,8.89,0.0,493.427,,,2.114,3757.0,5.54
Croatia,2021-04-18,534.587,8.89,0.0,515.722,,398.702,2.018,3687.0,5.54
Croatia,2021-04-19,534.167,9.38,0.0,533.852,,,2.136,3593.0,5.54
Croatia,2021-04-20,540.117,9.975,0.0,538.507,,,2.123,3624.0,5.54
Croatia,2021-04-21,540.747,10.255,0.0,539.242,,,2.106,3808.0,5.54
Croatia,2021-04-22,539.277,10.36,0.0,546.102,,,2.122,3607.0,5.54
Croatia,2021-04-23,533.362,10.43,0.0,545.612,,,2.078,3443.0,5.54
Croatia,2021-04-24,530.142,10.22,0.0,542.427,,,2.169,3311.0,5.54
Croatia,2021-04-25,519.257,10.22,0.0,560.557,,423.098,2.185,3572.0,5.54
Croatia,2021-04-26,519.257,10.64,0.0,567.172,,,2.075,3524.0,5.54
Croatia,2021-04-27,508.442,10.99,0.0,554.432,,,2.077,3641.0,5.54
Croatia,2021-04-28,500.987,10.815,0.0,558.107,,,2.13,3483.0,5.54
Croatia,2021-04-29,485.377,10.57,0.0,548.552,,,2.123,4405.0,5.54
Croatia,2021-04-30,467.107,10.395,0.0,548.062,,,2.141,4581.0,5.54
Croatia,2021-05-01,449.992,11.025,0.0,541.447,,,2.181,4260.0,5.54
Croatia,2021-05-02,439.142,11.48,0.0,544.632,,378.989,2.228,3963.0,5.54
Croatia,2021-05-03,437.007,10.955,0.0,550.512,,,2.255,4298.0,5.54
Croatia,2021-05-04,422.972,10.745,0.0,531.402,,,2.226,4599.0,5.54
Croatia,2021-05-05,408.623,10.99,0.0,520.132,,,2.17,5367.0,5.54
Croatia,2021-05-06,380.658,11.025,0.0,515.967,,,2.125,5354.0,5.54
Croatia,2021-05-07,360.638,10.745,0.0,509.352,,,2.069,6217.0,5.54
Croatia,2021-05-08,335.998,10.29,0.0,493.917,,,1.987,7355.0,5.54
Croatia,2021-05-09,326.233,10.045,0.0,497.837,,306.789,1.942,7797.0,5.54
Croatia,2021-05-10,322.873,9.975,0.0,498.082,,,1.898,8148.0,5.54
Croatia,2021-05-11,304.673,9.975,0.0,472.357,,,1.891,8476.0,5.54
Croatia,2021-05-12,268.868,9.59,0.0,459.617,,,1.832,8689.0,5.54
Croatia,2021-05-13,248.709,9.38,0.0,450.062,,,1.777,8490.0,5.54
Croatia,2021-05-14,230.894,9.66,0.0,429.237,,,1.739,8109.0,5.54
Croatia,2021-05-15,212.834,9.205,0.0,412.578,,,1.716,8025.0,5.54
Croatia,2021-05-16,206.359,8.365,0.0,410.373,,244.445,1.712,7624.0,5.54
Croatia,2021-05-17,201.564,8.225,0.0,407.188,,,1.69,7548.0,5.54
Croatia,2021-05-18,188.089,7.56,0.0,383.668,,,1.661,7689.0,5.54
Croatia,2021-05-19,171.604,7.105,0.0,369.458,,,1.649,7796.0,5.54
Croatia,2021-05-20,158.689,7.175,0.0,346.918,,,1.633,8102.0,5.54
Croatia,2021-05-21,144.654,6.72,0.0,326.093,,,1.606,8362.0,5.54
Croatia,2021-05-22,133.874,6.86,0.0,298.163,,,1.577,8201.0,5.54
Croatia,2021-05-23,125.859,6.825,0.0,294.488,,156.228,1.531,8168.0,5.54
Croatia,2021-05-24,124.389,6.685,0.0,296.693,,,1.544,8236.0,5.54
Croatia,2021-05-25,118.509,6.475,0.0,271.703,,,1.533,7070.0,5.54
Croatia,2021-05-26,102.339,6.265,0.0,253.328,,,1.477,6831.0,5.54
Croatia,2021-05-27,91.139,5.355,0.0,237.159,,,1.452,6539.0,5.54
Croatia,2021-05-28,83.999,4.76,0.0,221.479,,,1.433,6057.0,5.54
Croatia,2021-05-29,77.7,4.165,0.0,200.654,,,1.414,5860.0,5.54
Croatia,2021-05-30,75.425,3.885,0.0,198.204,,113.105,1.412,5889.0,5.54
Croatia,2021-05-31,74.235,3.395,0.0,195.264,,,1.391,5880.0,5.54
Croatia,2021-06-01,70.49,2.94,0.0,184.484,,,1.368,6834.0,5.54
Croatia,2021-06-02,66.78,2.485,0.0,173.704,,,1.327,7069.0,5.54
Croatia,2021-06-03,63.455,2.625,0.0,159.984,,,1.318,5895.0,5.54
Croatia,2021-06-04,55.3,2.625,0.0,159.004,,,1.227,5717.0,5.54
Croatia,2021-06-05,50.855,2.73,0.0,146.509,,,1.206,5368.0,5.54
Croatia,2021-06-06,49.84,2.52,0.0,141.854,,66.04,1.186,5340.0,5.54
Croatia,2021-06-07,49.945,2.275,0.0,146.019,,,1.182,5158.0,5.54
Croatia,2021-06-08,48.615,2.17,0.0,133.524,,,1.174,5048.0,5.54
Croatia,2021-06-09,43.12,2.135,0.0,127.399,,,1.185,5181.0,5.54
Croatia,2021-06-10,39.76,1.89,0.0,118.089,,,1.163,6576.0,5.54
Croatia,2021-06-11,41.37,1.96,0.0,111.719,,,1.212,7048.0,5.54
Croatia,2021-06-12,38.36,1.82,0.0,99.959,,,1.189,7399.0,5.54
Croatia,2021-06-13,34.93,1.61,0.0,99.469,,50.515,1.172,8265.0,5.54
Croatia,2021-06-14,34.055,2.135,0.0,98.979,,,1.175,8548.0,5.54
Croatia,2021-06-15,31.185,2.24,0.0,91.139,,,1.144,8707.0,5.54
Croatia,2021-06-16,26.67,2.065,0.0,85.504,,,1.127,7835.0,5.54
Croatia,2021-06-17,23.555,1.925,0.0,83.79,,,1.118,7907.0,5.54
Croatia,2021-06-18,22.82,1.575,0.0,76.685,,,1.131,8095.0,5.54
Croatia,2021-06-19,21.385,1.295,0.0,71.295,,,1.117,7891.0,5.54
Croatia,2021-06-20,21.35,1.47,0.0,70.56,,39.18,1.112,7688.0,5.54
Croatia,2021-06-21,21.105,1.05,0.0,69.09,,,1.098,7517.0,5.54
Croatia,2021-06-22,20.37,0.98,0.0,61.985,,,1.076,6758.0,5.54
Croatia,2021-06-23,16.765,0.98,0.0,61.495,,,0.954,7192.0,5.54
Croatia,2021-06-24,16.975,0.945,0.0,59.045,,,0.949,6825.0,5.54
Croatia,2021-06-25,17.15,0.98,0.0,51.205,,,0.934,6457.0,5.54
Croatia,2021-06-26,17.22,0.98,0.0,50.96,,,0.917,6499.0,5.54
Croatia,2021-06-27,16.765,0.91,0.0,48.02,,23.163,0.888,5955.0,5.54
Croatia,2021-06-28,16.87,0.7,0.0,47.775,,,0.908,5788.0,5.54
Croatia,2021-06-29,16.695,0.595,0.0,44.345,,,0.915,6435.0,5.54
Croatia,2021-06-30,19.95,0.56,0.0,38.955,,,1.018,5904.0,5.54
Croatia,2021-07-01,20.02,0.595,0.0,36.995,,,0.998,5232.0,5.54
Croatia,2021-07-02,19.11,0.56,0.0,34.055,,,1.01,4560.0,5.54
Croatia,2021-07-03,20.09,0.63,0.0,32.095,,,1.018,4889.0,5.54
Croatia,2021-07-04,20.475,0.63,0.0,34.545,,20.945,1.026,4889.0,5.54
Croatia,2021-07-05,20.3,0.595,0.0,34.3,,,1.004,4987.0,5.54
Croatia,2021-07-06,21.21,0.56,0.0,32.34,,,0.99,4923.0,5.54
Croatia,2021-07-07,21.385,0.63,0.0,29.89,,,0.991,5175.0,5.54
Croatia,2021-07-08,21.63,0.595,0.0,29.645,,,0.979,5375.0,5.54
Croatia,2021-07-09,21.455,0.49,0.0,28.175,,,0.955,5574.0,5.54
Croatia,2021-07-10,20.545,0.42,0.0,25.725,,,0.94,5247.0,5.54
Croatia,2021-07-11,20.615,0.315,0.0,25.97,,19.713,0.93,5174.0,5.54
Croatia,2021-07-12,20.825,0.35,0.0,26.215,,,0.933,5095.0,5.54
Croatia,2021-07-13,20.37,0.35,0.0,25.97,,,0.915,4710.0,5.54
Croatia,2021-07-14,20.86,0.315,0.0,27.195,,,0.879,4536.0,5.54
Croatia,2021-07-15,21.875,0.245,0.0,26.95,,,0.872,4262.0,5.54
Croatia,2021-07-16,23.415,0.28,0.0,27.44,,,0.883,3986.0,5.54
Croatia,2021-07-17,25.2,0.315,0.0,31.85,,,0.889,3545.0,5.54
Croatia,2021-07-18,26.915,0.385,0.0,29.645,,21.685,0.89,3495.0,5.54
Croatia,2021-07-19,27.02,0.385,0.0,30.625,,,0.938,3419.0,5.54
Croatia,2021-07-20,29.225,0.42,0.0,29.645,,,0.885,3503.0,5.54
Croatia,2021-07-21,30.485,0.385,0.0,29.89,,,0.899,3307.0,5.54
Croatia,2021-07-22,31.885,0.42,0.0,30.38,,,0.914,3224.0,5.54
